#Wavelength     Flux
#[Angstrom]   [Counts]
4950.14    3358.426000
4951.77    2671.660000
4953.41    2991.295000
4955.04    2718.944000
4956.68    3261.683000
4958.31    3025.126000
4959.94    3254.977000
4961.58    2944.144000
4963.21    2867.253000
4964.85    2991.709000
4966.48    3008.228000
4968.11    3064.973000
4969.75    2825.386000
4971.38    2856.115000
4973.02    3104.766000
4974.65    3106.926000
4976.28    3071.402000
4977.92    3266.855000
4979.55    3351.093000
4981.19    3134.936000
4982.82    3118.430000
4984.45    3089.028000
4986.09    3026.706000
4987.72    3034.976000
4989.35    3056.839000
4990.99    3014.460000
4992.62    3075.684000
4994.26    3075.277000
4995.89    2968.094000
4997.52    3040.879000
4999.16    2849.101000
5000.79    2857.124000
5002.43    2808.781000
5004.06    2935.688000
5005.69    2894.500000
5007.33    2908.752000
5008.96    2951.385000
5010.59    3267.283000
5012.23    3337.495000
5013.86    3288.544000
5015.50    3047.211000
5017.13    3171.523000
5018.76    2943.299000
5020.40    3093.247000
5022.03    3013.300000
5023.66    2886.896000
5025.30    2874.363000
5026.93    3245.580000
5028.57    3235.761000
5030.20    3116.890000
5031.83    3149.348000
5033.47    3293.967000
5035.10    3121.649000
5036.73    3260.973000
5038.37    2976.430000
5040.00    2974.344000
5041.64    3064.269000
5043.27    3021.751000
5044.90    2882.827000
5046.54    3000.678000
5048.17    3051.067000
5049.81    2910.170000
5051.44    2968.646000
5053.07    2993.570000
5054.71    2977.686000
5056.34    2929.840000
5057.98    3148.241000
5059.61    3230.049000
5061.24    2992.077000
5062.88    2957.211000
5064.51    2832.712000
5066.15    2725.758000
5067.78    2682.696000
5069.41    2815.370000
5071.05    3225.657000
5072.68    3078.805000
5074.31    2975.109000
5075.95    3002.241000
5077.58    2964.106000
5079.22    3087.506000
5080.85    3041.692000
5082.48    2936.952000
5084.12    2628.103000
5085.75    2941.375000
5087.39    3132.844000
5089.02    3048.735000
5090.65    3204.762000
5092.29    2844.001000
5093.92    2952.515000
5095.55    3054.076000
5097.19    2658.397000
5098.82    2552.058000
5100.46    2691.502000
5102.09    2762.885000
5103.72    2799.306000
5105.36    2892.688000
5106.99    2790.253000
5108.62    2855.010000
5110.26    2984.591000
5111.89    2985.110000
5113.53    2960.193000
5115.16    2883.403000
5116.79    3061.059000
5118.43    3067.292000
5120.06    2930.017000
5121.70    2963.881000
5123.33    2771.764000
5124.96    2564.100000
5126.60    2514.718000
5128.23    3015.430000
5129.86    2885.005000
5131.50    2682.295000
5133.13    2761.348000
5134.77    2886.160000
5136.40    2994.387000
5138.03    2954.127000
5139.67    3113.268000
5141.30    2955.378000
5142.94    2936.951000
5144.57    2995.249000
5146.20    3096.751000
5147.84    3099.675000
5149.47    2981.197000
5151.10    3123.715000
5152.74    2912.455000
5154.37    2764.272000
5156.01    2670.266000
5157.64    3000.088000
5159.27    2804.603000
5160.91    2961.519000
5162.54    3120.685000
5164.18    2804.538000
5165.81    2503.205000
5167.44    2696.730000
5169.08    3090.602000
5170.71    2854.873000
5172.35    2895.812000
5173.98    2943.035000
5175.61    2828.234000
5177.25    2992.383000
5178.88    3081.323000
5180.51    2966.025000
5182.15    2970.650000
5183.78    3002.595000
5185.42    2984.714000
5187.05    2571.480000
5188.68    2756.234000
5190.32    2861.253000
5191.95    2743.358000
5193.59    2955.735000
5195.22    2906.272000
5196.85    2767.301000
5198.49    2956.913000
5200.12    3024.066000
5201.75    3046.010000
5203.39    3268.530000
5205.02    2833.675000
5206.66    2955.721000
5208.29    2903.826000
5209.92    2878.664000
5211.56    2570.131000
5213.19    2623.718000
5214.82    2604.172000
5216.46    2768.531000
5218.09    2679.675000
5219.73    2947.559000
5221.36    2907.401000
5222.99    3145.711000
5224.63    3001.625000
5226.26    2811.490000
5227.90    3009.672000
5229.53    2705.192000
5231.16    2751.301000
5232.80    2699.105000
5234.43    2744.971000
5236.06    2922.301000
5237.70    2731.842000
5239.33    2469.286000
5240.97    2483.084000
5242.60    2575.798000
5244.23    2540.254000
5245.87    2877.255000
5247.50    2717.094000
5249.14    2755.140000
5250.77    2662.371000
5252.40    2565.977000
5254.04    2073.267000
5255.67    2137.317000
5257.31    2098.574000
5258.94    2266.037000
5260.57    2223.634000
5262.21    2342.334000
5263.84    2133.424000
5265.48    2241.489000
5267.11    2030.529000
5268.74    2475.292000
5270.38    2277.793000
5272.01    2307.438000
5273.64    2438.199000
5275.28    2453.344000
5276.91    2503.620000
5278.55    2669.243000
5280.18    2626.293000
5281.81    2515.159000
5283.45    2669.713000
5285.08    2616.183000
5286.71    2736.120000
5288.35    2869.500000
5289.98    2745.783000
5291.62    2735.573000
5293.25    2700.912000
5294.88    2578.266000
5296.52    2513.446000
5298.15    2567.981000
5299.78    2596.553000
5301.42    2602.169000
5303.05    2799.140000
5304.69    2696.561000
5306.32    2784.767000
5307.95    2859.099000
5309.59    2809.815000
5311.22    2603.762000
5312.86    2731.565000
5314.49    2668.779000
5316.12    2664.878000
5317.76    2587.490000
5319.39    2874.413000
5321.02    3080.082000
5322.66    2937.678000
5324.29    2886.652000
5325.93    2967.859000
5327.56    3109.552000
5329.19    3214.575000
5330.83    3031.487000
5332.46    2823.174000
5334.10    2833.924000
5335.73    2851.107000
5337.36    2809.972000
5339.00    2880.601000
5340.63    2657.944000
5342.27    2770.561000
5343.90    2919.460000
5345.53    2845.087000
5347.17    3059.440000
5348.80    2973.783000
5350.44    2712.958000
5352.07    2571.484000
5353.70    2697.596000
5355.34    1933.243000
5356.97    1911.719000
5358.60    2499.424000
5360.24    2629.313000
5361.87    2546.445000
5363.51    2888.670000
5365.14    2831.621000
5366.77    2622.863000
5368.41    2880.866000
5370.04    2992.849000
5371.68    3098.042000
5373.31    2929.437000
5374.94    3002.458000
5376.58    3261.263000
5378.21    3040.786000
5379.84    3299.182000
5381.48    3197.054000
5383.11    3060.027000
5384.75    2716.433000
5386.38    2801.165000
5388.01    2646.523000
5389.65    2523.350000
5391.28    2928.930000
5392.91    2924.662000
5394.55    2829.655000
5396.18    2915.828000
5397.82    2916.115000
5399.45    3065.270000
5401.08    3098.051000
5402.72    3089.901000
5404.35    2908.561000
5405.98    3245.942000
5407.62    3048.355000
5409.25    2844.784000
5410.89    2918.997000
5412.52    3121.616000
5414.15    2770.150000
5415.79    2676.585000
5417.42    2682.247000
5419.06    2767.336000
5420.69    2685.010000
5422.32    2715.298000
5423.96    3001.114000
5425.59    2811.575000
5427.23    2854.134000
5428.86    2979.552000
5430.49    3056.555000
5432.13    2985.926000
5433.76    2918.114000
5435.40    2872.365000
5437.03    3049.854000
5438.66    2960.513000
5440.30    2894.604000
5441.93    3051.250000
5443.56    3116.496000
5445.20    2997.221000
5446.83    3140.986000
5448.47    3093.330000
5450.10    3085.214000
5451.73    3210.979000
5453.37    3133.256000
5455.00    2958.519000
