#Wavelength     Flux
#[Angstrom]   [Counts]
5546.50    2155.838000
5548.13    2342.913000
5549.76    2029.320000
5551.40    2269.146000
5553.03    2243.886000
5554.67    2068.040000
5556.30    2211.078000
5557.93    2125.628000
5559.57    2062.639000
5561.20    1990.522000
5562.84    1973.135000
5564.47    1985.477000
5566.10    1909.132000
5567.74    1993.078000
5569.37    2056.838000
5571.00    1958.060000
5572.64    2076.341000
5574.27    2715.799000
5575.91    3506.959000
5577.54    2869.940000
5579.17    1493.247000
5580.81    1452.818000
5582.44    1671.661000
5584.07    1919.914000
5585.71    2355.458000
5587.34    2355.594000
5588.98    2312.895000
5590.61    2025.107000
5592.24    2223.583000
5593.88    2135.455000
5595.51    2011.703000
5597.15    1959.329000
5598.78    1981.263000
5600.41    2009.288000
5602.05    2044.599000
5603.68    2131.943000
5605.31    2078.627000
5606.95    2024.257000
5608.58    1983.620000
5610.22    2140.045000
5611.85    2253.209000
5613.48    2247.337000
5615.12    2178.249000
5616.75    2381.629000
5618.39    2217.805000
5620.02    2102.913000
5621.65    2018.312000
5623.29    2154.611000
5624.92    2163.117000
5626.56    2182.634000
5628.19    2219.544000
5629.82    2070.450000
5631.46    2088.651000
5633.09    2110.567000
5634.73    2132.455000
5636.36    2048.027000
5637.99    2013.732000
5639.63    2023.437000
5641.26    2139.547000
5642.89    2074.830000
5644.53    2095.623000
5646.16    2103.394000
5647.80    2025.490000
5649.43    1995.325000
5651.06    1954.208000
5652.70    1965.353000
5654.33    2289.761000
5655.96    2225.335000
5657.60    2112.090000
5659.23    2012.149000
5660.87    2227.869000
5662.50    2183.331000
5664.13    2156.126000
5665.77    2132.671000
5667.40    2119.803000
5669.03    2074.402000
5670.67    2033.137000
5672.30    1988.651000
5673.94    2024.395000
5675.57    2151.078000
5677.20    2187.124000
5678.84    2125.269000
5680.47    2039.884000
5682.11    1983.870000
5683.74    1916.213000
5685.37    1830.913000
5687.01    2149.836000
5688.64    2134.087000
5690.27    2100.082000
5691.91    2089.678000
5693.54    2160.586000
5695.18    2161.575000
5696.81    2134.652000
5698.44    2053.289000
5700.08    2104.359000
5701.71    2161.146000
5703.35    2174.563000
5704.98    1994.007000
5706.61    1959.123000
5708.25    2040.385000
5709.88    2157.425000
5711.52    2259.159000
5713.15    2093.323000
5714.78    2002.885000
5716.42    1952.632000
5718.05    2084.123000
5719.69    2163.095000
5721.32    2112.125000
5722.95    1973.118000
5724.59    2057.602000
5726.22    2021.097000
5727.85    2000.663000
5729.49    1994.431000
5731.12    2135.211000
5732.76    2075.919000
5734.39    2038.882000
5736.02    2041.769000
5737.66    2214.259000
5739.29    2205.446000
5740.93    2157.425000
5742.56    2054.160000
5744.19    2050.150000
5745.83    2053.106000
5747.46    2058.333000
5749.09    2079.425000
5750.73    2147.118000
5752.36    2124.888000
5753.99    2080.613000
5755.63    2029.168000
5757.26    1990.340000
5758.90    1942.125000
5760.53    1910.710000
5762.16    2034.859000
5763.80    2011.129000
5765.43    1983.007000
5767.07    1958.411000
5768.70    2049.074000
5770.33    2118.972000
5771.97    2139.854000
5773.60    2122.641000
5775.23    1964.336000
5776.87    1992.346000
5778.50    2088.490000
5780.14    2249.789000
5781.77    2276.751000
5783.40    2193.698000
5785.04    2110.226000
5786.67    2028.866000
5788.31    2103.178000
5789.94    2094.710000
5791.57    2070.150000
5793.21    2028.534000
5794.84    2074.136000
5796.48    2004.258000
5798.11    1975.728000
5799.74    2091.252000
5801.38    2275.715000
5803.01    2244.800000
5804.65    2189.428000
5806.28    2185.848000
5807.91    2042.912000
5809.55    1958.352000
5811.18    1896.543000
5812.81    1900.708000
5814.45    1957.687000
5816.08    2032.034000
5817.72    2089.046000
5819.35    1924.487000
5820.98    1939.915000
5822.62    1935.009000
5824.25    1920.394000
5825.89    2032.383000
5827.52    2121.709000
5829.15    2105.643000
5830.79    2003.341000
5832.42    1921.114000
5834.05    1979.211000
5835.69    1978.171000
5837.32    1908.697000
5838.96    1959.309000
5840.59    2024.134000
5842.22    2034.281000
5843.86    1959.406000
5845.49    2088.697000
5847.12    2123.375000
5848.76    2158.310000
5850.39    2227.638000
5852.03    2172.388000
5853.66    2161.520000
5855.29    2144.690000
5856.93    2093.696000
5858.56    2004.906000
5860.19    1862.698000
5861.83    1771.846000
5863.46    2022.652000
5865.10    2120.412000
5866.73    2136.854000
5868.36    2128.134000
5870.00    2151.526000
5871.63    2126.122000
5873.27    2111.394000
5874.90    2093.320000
5876.53    2020.979000
5878.17    2000.900000
5879.80    1918.272000
5881.44    1788.696000
5883.07    2032.985000
5884.70    1982.052000
5886.34    1948.711000
5887.97    1928.714000
5889.60    1860.660000
5891.24    1881.828000
5892.87    1938.997000
5894.51    2059.420000
5896.14    2054.229000
5897.77    2069.830000
5899.41    2084.136000
5901.04    2101.210000
5902.68    2052.508000
5904.31    2037.817000
5905.94    2038.226000
5907.58    2081.223000
5909.21    1872.929000
5910.85    1884.545000
5912.48    1964.643000
5914.11    2150.318000
5915.75    1988.887000
5917.38    1965.297000
5919.01    1978.411000
5920.65    1970.290000
5922.28    1996.112000
5923.92    1959.747000
5925.55    1895.792000
5927.18    1911.169000
5928.82    2155.691000
5930.45    2203.750000
5932.09    2128.524000
5933.72    2117.791000
5935.35    2043.012000
5936.99    2023.086000
5938.62    2052.466000
5940.25    1899.861000
5941.89    1994.887000
5943.52    2042.988000
5945.16    2035.993000
5946.79    2049.274000
5948.42    1946.364000
5950.06    1945.211000
5951.69    2152.180000
5953.32    2146.290000
5954.96    2050.661000
5956.59    1961.750000
5958.23    1920.916000
5959.86    1983.922000
5961.49    1872.881000
5963.13    1753.425000
5964.76    1733.939000
5966.40    1898.468000
5968.03    1981.478000
5969.66    2024.582000
5971.30    1977.651000
5972.93    1970.094000
5974.56    2041.030000
5976.20    2143.053000
5977.83    2221.796000
5979.47    2210.562000
5981.10    2099.517000
5982.73    1932.473000
5984.37    2053.481000
5986.00    2129.233000
5987.64    2090.254000
5989.27    1951.525000
5990.90    2045.200000
5992.54    2034.306000
5994.17    2054.073000
5995.81    2115.371000
5997.44    2181.786000
5999.07    2122.078000
6000.71    2100.879000
6002.34    2159.329000
6003.98    2079.851000
6005.61    2154.324000
