#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
4956.12    23.106598     0.939920
4956.73    20.950645     1.545406
4957.33    17.130375     3.831735
4957.94    11.811654     6.209039
4958.55     9.316101     6.840548
4959.16    14.054721     4.975433
4959.76    17.750027     3.312471
4960.37    23.910450     2.250646
4960.98    22.352995     1.976237
4961.58    16.540590     1.936288
4962.19    17.053972     1.981507
4962.80    11.465487     3.614693
4963.41    15.057295     4.231020
4964.01    17.168163     3.803551
4964.62    12.529325     4.236139
4965.23    13.878450     5.916586
4965.83    14.611688     6.867898
4966.44    11.463541     7.130906
4967.05    10.375045     6.686514
4967.66    13.466898     4.433793
4968.26    14.174370     1.126102
4968.87    11.348018     1.725413
4969.48    12.720868     1.358222
4970.08    15.629365     1.699749
4970.69    17.478247     4.131899
4971.30    21.185610     4.642815
4971.91    14.986249     8.961966
4972.51    10.590969     8.689830
4973.12    13.181684     5.343937
4973.73    17.310993     4.939517
4974.33    19.511648     3.284027
4974.94    13.533098     2.642813
4975.55    11.126183     3.833053
4976.16    16.948059     5.315197
4976.76    18.890638     6.014248
4977.37     9.722953     6.839380
4977.98    14.738215     7.182057
4978.58    18.650864     6.604470
4979.19    13.125349     5.925770
4979.80    13.864003     5.995912
4980.41    18.564545     5.995187
4981.01    22.009909     6.066622
4981.62    18.122509     5.811156
4982.23    11.409047     6.258522
4982.83    11.850932     7.981795
4983.44    13.012665     6.209606
4984.05    16.912962     3.246766
4984.66    16.429047     3.912375
4985.26    12.051609     7.200876
4985.87    17.275936     7.168611
4986.48    17.929111     6.571030
4987.08    16.479219     8.331794
4987.69    15.491573     8.273994
4988.30    16.159962     4.965670
4988.91    23.338589     5.995491
4989.51    21.138947     3.754438
4990.12    22.827417     1.376700
4990.73    26.147175     2.328342
4991.33    14.523193     4.828133
4991.94     6.694672     9.244851
4992.55     7.039823     9.589923
4993.15    12.748002     9.524403
4993.76    15.785320    10.968069
4994.37    12.788061     8.431190
4994.98    19.245792     5.455876
4995.58    18.624281     5.263395
4996.19    15.243828     3.956152
4996.80    17.914291     0.984123
4997.40    13.879601     4.074028
4998.01    20.289261     7.596910
4998.62    24.071371     7.290109
4999.23    16.804466     5.966827
4999.83    11.011728     6.985064
5000.44    15.668618     6.507657
5001.05    22.630640     4.558980
5001.65    22.993717     4.370066
5002.26    16.940437     6.261062
5002.87    12.930241     6.249459
5003.48    16.690231     2.934660
5004.08    17.332586     2.133442
5004.69    14.147465     3.096205
5005.30    12.937432     3.047988
5005.90    13.222309     4.674626
5006.51    19.008644     5.644977
5007.12    20.173452     6.618101
5007.73    16.513456     6.744669
5008.33    16.969259     5.031802
5008.94    17.115915     5.097620
5009.55    16.819456     3.873392
5010.15    17.364008     3.065720
5010.76    16.600689     5.475836
5011.37    12.402977     8.772768
5011.98    12.616232     8.305532
5012.58    19.978382     4.841722
5013.19    21.661030     4.873416
5013.80    16.039425     7.985768
5014.40    24.352364     3.902414
5015.01    24.153582     3.283814
5015.62    13.951371     6.525171
