#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
5109.19    16.705231     7.987250
5109.79    18.901234     8.913251
5110.39    18.982136    10.986883
5110.99    14.820248     9.284502
5111.59    13.305726     8.342698
5112.19    14.952512    10.013389
5112.79    11.669362     8.946887
5113.39     8.775141    10.846895
5113.99    14.695668     8.966187
5114.59    18.343021     7.689801
5115.19    12.988304    12.022732
5115.80    17.793947     9.753878
5116.40    18.533758     8.904378
5117.00    16.660669    11.054461
5117.60    18.457201    11.896393
5118.20    21.621462    10.937166
5118.80    24.908903    13.201979
5119.40    22.803801    13.799064
5120.00    17.282690    10.737857
5120.60    17.323223     7.940105
5121.20    26.330420     8.134139
5121.80    29.359930     6.359365
5122.41    22.836548     7.319709
5123.01    13.068335    10.220106
5123.61     9.716023     9.924953
5124.21    19.369724    12.570833
5124.81    25.996704    11.453487
5125.41    20.840370     8.110125
5126.01    11.437823     8.112183
5126.61    10.252995     9.197880
5127.21    16.194111     6.640497
5127.81    23.612030     7.383150
5128.41    23.899004    10.084312
5129.02    15.366073     7.184310
5129.62    12.414674     4.282979
5130.22    20.581961     4.691517
5130.82    26.861967     6.719888
5131.42    23.613432     8.117662
5132.02    20.523880     8.960774
5132.62    18.535091     8.346972
5133.22    24.553940     4.733881
5133.82    29.893707     5.284913
5134.42    26.883331    12.832744
5135.02    35.149097    11.247105
5135.63    34.424854     9.294067
5136.23    29.191109    10.523277
5136.83    36.195595     9.686025
5137.43    49.016022     5.987622
5138.03    45.791771     9.541670
5138.63    37.667263     9.430753
5139.23    37.696995     4.238186
5139.83    40.994640     5.700680
5140.43    37.158058    11.823367
5141.03    31.884838    12.099457
5141.63    31.695398     9.512121
5142.24    34.012486    10.049695
5142.84    30.479092     9.528458
5143.44    23.114456     6.158847
5144.04    21.758595     5.350198
5144.64    30.296387     7.192865
5145.24    38.910286     6.196860
5145.84    33.443989     4.041232
5146.44    30.525660     5.598200
5147.04    27.788298     8.781793
5147.64    19.871189     8.950365
5148.24    20.533850     8.251381
5148.85    13.827812    13.808062
5149.45    10.318034    14.734061
5150.05    12.753952     9.574708
5150.65     6.745359    10.716187
5151.25     4.322696    11.610647
5151.85     6.954483     9.376838
5152.45    15.004187     8.186995
5153.05    24.933508     9.022915
5153.65    26.216236     4.899164
5154.25    31.857664     4.606009
5154.85    31.665356     6.221262
5155.46    22.468752     4.799072
5156.06    22.778034     3.778580
5156.66    21.119463     6.504008
5157.26    13.944176     8.550674
5157.86    15.128918     7.748751
5158.46    26.898571     6.997108
5159.06    17.359913     8.035065
5159.66    16.606895    10.991820
5160.26    24.188692    11.497332
5160.86    21.913265     8.973603
5161.46    21.272633     9.862748
5162.07    25.007217     8.954659
5162.67    22.054558     7.924467
5163.27    18.730209     7.831954
5163.87    30.027504     6.714674
5164.47    27.340660    10.767564
5165.07    23.308187    10.640396
5165.67    25.162418     6.368663
5166.27    23.194830     6.870951
5166.87    20.354435     8.875834
5167.47    20.620794     7.836909
5168.08    20.381529     5.345979
5168.68    19.069309     6.126619
5169.28    23.304213     9.909575
5169.88    23.052967     6.981882
5170.48    22.512913     5.698287
5171.08    25.252838     9.192773
5171.68    25.224598     7.470794
5172.28    22.840223     5.912369
5172.88    15.164730     9.957178
5173.48    11.690266    12.623951
5174.08    18.764004     6.475898
5174.69    16.271887     3.161511
5175.29    16.028770     7.695771
5175.89    17.848591    10.898087
5176.49    17.040110     6.948866
5177.09    22.822880     5.782485
5177.69    23.382587     6.925313
5178.29    22.160509     8.816366
5178.89    22.840050    10.015669
5179.49    19.422195     9.204760
5180.09    19.586443     8.472493
5180.69    19.188059     7.267831
5181.30    18.279552     7.361845
5181.90    20.233505     9.938496
5182.50    15.359665     7.764939
5183.10    19.693781     4.137401
5183.70    27.866869     2.983459
5184.30    26.032148     4.857310
5184.90    28.991865     8.497229
5185.50    34.156132     8.003283
5186.10    31.738129     7.514401
5186.70    21.685896    12.203279
5187.30    18.393755    16.246910
5187.91    28.441221    12.149364
5188.51    28.961714    11.134496
5189.11    14.795969    14.975252
5189.71    10.852509    10.055071
5190.31    12.982120     7.436537
5190.91    20.288425     9.060556
5191.51    24.754910    11.333591
5192.11    18.619003    12.063963
5192.71    18.528687    10.501742
5193.31    24.979979     6.621887
5193.91    29.385944     5.405527
5194.52    28.084961     8.021072
5195.12    27.180794     4.764023
5195.72    22.113783     5.762164
5196.32    19.342083     9.760097
5196.92    26.006826     8.998152
5197.52    32.240269     6.939230
5198.12    26.816883     8.821776
5198.72    21.489889     9.391356
5199.32    24.080481     5.835353
5199.92    22.074055     5.512864
5200.52    18.144249     8.038319
5201.13    19.821091     8.775493
5201.73    24.135487     6.775800
5202.33    22.838242     7.164655
5202.93    26.818707    13.354246
5203.53    28.866179    13.157691
5204.13    25.433821     7.531621
5204.73    23.257814     8.045762
5205.33    21.168852     5.975859
5205.93    18.497896     8.784151
5206.53    16.877029    13.165489
5207.13    17.840189    10.210124
5207.74    19.953398     9.975100
5208.34    22.524845     8.819753
5208.94    22.444054     6.694088
5209.54    20.913731     6.978840
5210.14    26.677631     7.106620
5210.74    31.458687     6.662718
5211.34    35.987679     5.555063
5211.94    37.968143     5.004686
5212.54    24.225653     6.819468
5213.14    16.258638     5.727782
5213.74    20.279743     3.454308
5214.35    23.910559     4.093741
5214.95    17.000017     7.038249
5215.55    12.651846    10.440699
5216.15    13.716086    12.700768
5216.75    13.784148    12.932393
5217.35    11.874861    11.963291
5217.95    22.255886    13.027622
5218.55    28.260904    11.644265
5219.15    21.041965     9.017652
5219.75    18.670607    11.024952
5220.35    29.977526     8.405940
5220.96    28.808117    10.588832
5221.56    17.422920    14.772913
5222.16    20.981586     9.300287
5222.76    15.239679    12.605906
5223.36    19.101725    11.420279
5223.96    29.428446     4.313470
5224.56    21.426008     5.631208
5225.16    13.521819     7.686207
5225.76     8.319555    11.493502
5226.36    10.938795    13.851227
5226.96    24.696308     9.575160
5227.57    31.323399     5.484442
5228.17    28.734329     5.930982
5228.77    25.965031    10.144465
5229.37    27.933943    12.230392
5229.97    26.654854     6.460887
5230.57    26.300684     6.774021
5231.17    28.669827    11.763174
5231.77    27.453726    11.119041
5232.37    17.879339     9.480307
5232.97    22.894802     8.441241
5233.58    29.486843     7.870196
5234.18    18.469641     7.962584
5234.78    13.654212     9.753447
5235.38    15.942778    13.437847
5235.98    22.279057    12.789631
5236.58    27.966908     8.018424
5237.18    25.125492    11.723570
5237.78    24.127537    12.178850
5238.38    22.698338     7.646450
5238.98    17.055380     5.978876
5239.58    17.738247     9.048876
5240.19    21.341549    10.296812
5240.79    23.318174    10.190961
5241.39    23.005713    11.001889
5241.99    22.693861     9.569046
5242.59    24.271204     8.547668
5243.19    24.647461     9.517658
5243.79    23.000244    10.999207
5244.39    25.325773    10.896938
5244.99    30.458231    11.853846
5245.59    26.973545    11.225746
5246.19    15.986655     6.989520
5246.80    17.561640     4.095337
5247.40    20.185877     5.372449
5248.00    24.239952     9.476975
5248.60    27.984953    13.007380
5249.20    16.896667    13.083006
5249.80    14.848869     8.318335
5250.40    24.469082     4.311532
5251.00    31.001934     6.004869
5251.60    27.861830    10.116485
5252.20    23.103521    11.122576
5252.80    20.116611     9.380171
5253.41    20.980173     8.002947
5254.01    28.326584     8.228171
5254.61    24.374176    11.431859
5255.21    14.622516    12.673399
5255.81    14.928774     9.043091
5256.41    23.465176     6.780308
5257.01    22.798689     8.871432
5257.61    16.637802    11.400938
5258.21    15.982581    11.013117
5258.81    18.021751    10.500199
5259.41    25.065760     8.505538
5260.02    24.944481     8.757512
5260.62    15.133910    12.893725
5261.22    19.268326    13.573153
