#Wavelength     Flux    Sky Spectrum 
#[Angstrom]   [Counts]     [Counts]
5060.63    45.276169    71.838287
5061.83    52.946346    68.066093
5063.03    74.178070    56.813423
5064.23    53.603004    60.096809
5065.43    52.801121    62.357979
5066.63    71.337044    60.528191
5067.83    51.260052    68.472351
5069.03    39.874809    73.929939
5070.23    53.011612    61.980473
5071.43    59.843773    54.259777
5072.62    55.685787    61.170517
5073.82    73.068329    57.484112
5075.02    60.440521    60.320732
5076.22    51.025581    66.472374
5077.42    58.194668    66.401360
5078.62    52.294697    60.617943
5079.82    53.252632    57.212841
5081.02    44.634727    74.395798
5082.22    49.495735    77.120720
5083.42    75.346497    58.054501
5084.62    67.823387    78.359940
5085.82    58.708466    68.035011
5087.02    54.938293    59.016239
5088.22    47.878292    76.737633
5089.42    47.640594    75.479973
5090.62    73.985901    63.758121
5091.82    88.477440    52.278908
5093.02    79.080254    56.796577
5094.22    72.014885    76.466568
5095.42    73.770340    77.396202
5096.62    56.912586    76.478088
5097.82    49.320854    80.154655
5099.02    63.123203    79.788147
5100.22    52.707611    74.091835
5101.42    57.172760    72.222725
5102.62    71.413025    73.672714
5103.82    70.471458    73.857834
5105.02    54.922005    73.569984
5106.22    50.917473    77.801567
5107.41    70.160553    70.502541
5108.61    80.429054    56.641785
5109.81    70.284241    52.249409
5111.01    100.377357    49.711300
5112.21    91.034332    66.456520
5113.41    69.082848    75.505424
5114.61    86.252197    59.790833
5115.81    83.019760    61.050335
5117.01    68.443497    65.725403
5118.21    55.165459    65.511208
5119.41    62.750767    62.630749
5120.61    96.801971    58.686417
5121.81    80.301582    56.830761
5123.01    56.712708    60.699379
5124.21    62.453930    65.217804
5125.41    66.436798    63.261650
5126.61    57.815189    64.684067
5127.81    46.418011    77.383636
5129.01    50.187630    82.473503
5130.21    66.507118    68.552040
5131.41    61.704388    71.241844
5132.61    60.297409    70.622398
5133.81    58.148705    67.519455
5135.01    56.593632    70.085007
5136.21    94.825394    57.883434
5137.41    86.686729    52.171078
5138.61    68.053040    59.302490
5139.81    77.671211    71.481903
5141.01    51.434570    81.526451
5142.20    62.366837    71.063698
5143.40    81.545525    59.965397
5144.60    67.562225    64.547844
5145.80    56.782024    68.975632
5147.00    65.133102    65.850327
5148.20    74.157654    59.142647
5149.40    67.393761    58.646214
5150.60    54.739666    67.608223
5151.80    60.198956    70.284760
5153.00    71.663666    67.553413
5154.20    79.418243    63.059982
5155.40    86.136345    61.467812
5156.60    79.806473    76.680801
5157.80    81.637192    66.852501
5159.00    85.990097    49.444916
5160.20    72.364334    71.409164
5161.40    68.296700    77.708191
5162.60    55.068352    75.792221
5163.80    46.497948    75.305527
5165.00    73.225197    66.482605
5166.20    101.450813    52.778221
5167.40    97.946976    52.043613
5168.60    75.584900    53.660980
5169.80    66.271667    44.192848
5171.00    67.162354    51.224304
5172.20    75.431541    55.705044
5173.40    77.910912    59.619987
5174.60    68.521500    71.783142
5175.80    68.541656    64.060028
5176.99    74.389381    59.512672
5178.19    71.714134    60.114594
5179.39    60.412090    54.142029
5180.59    61.915138    57.396431
5181.79    61.417141    58.209812
5182.99    66.800087    52.394493
5184.19    88.655746    50.610809
5185.39    93.943268    60.116650
5186.59    69.282959    62.150848
5187.79    62.698612    57.314381
5188.99    97.418488    60.384552
5190.19    89.942535    69.398056
5191.39    60.203873    72.177742
5192.59    60.037029    66.083817
5193.79    88.211716    60.917332
5194.99    71.703255    69.397156
5196.19    49.519154    92.583916
5197.39    43.909740    109.577431
5198.59    43.140144    104.809433
5199.79    58.209602    99.199318
5200.99    71.707321    89.928291
5202.19    67.350479    82.682358
5203.39    48.425995    87.302200
5204.59    37.696087    89.257042
5205.79    58.779671    82.046021
5206.99    81.969154    72.872696
5208.19    70.357300    71.683594
5209.39    72.351997    75.457718
5210.59    69.535774    86.300941
5211.78    66.976471    86.903854
5212.98    89.831314    65.180618
5214.18    85.630943    68.459541
5215.38    87.790184    75.868073
5216.58    95.447319    71.837242
5217.78    65.470070    74.457504
5218.98    64.388062    75.021774
5220.18    59.251816    81.343933
5221.38    35.328491    92.435989
5222.58    50.316013    88.417358
5223.78    87.450821    68.120323
5224.98    97.119156    57.181358
5226.18    70.380615    66.246368
5227.38    57.878025    73.007828
5228.58    72.170975    74.679466
5229.78    79.415878    73.328827
5230.98    68.017868    68.255478
5232.18    78.819695    60.523048
5233.38    73.777527    72.273453
5234.58    68.274879    75.367584
5235.78    83.092667    57.550117
5236.98    65.282028    84.386475
5238.18    65.293686    83.909416
5239.38    89.992905    59.185001
5240.58    89.670700    71.470642
5241.78    54.747528    81.273270
5242.98    44.448624    84.518471
5244.18    71.643326    77.717773
5245.38    86.015991    58.126987
5246.57    72.376038    67.538185
5247.77    76.989937    72.357162
5248.97    93.461807    59.891579
5250.17    62.391567    70.666351
5251.37    63.077564    74.674164
5252.57    80.798111    73.949234
5253.77    74.189484    78.018646
5254.97    68.266937    72.748474
5256.17    66.057045    76.175987
5257.37    78.826271    83.930893
5258.57    100.584763    80.683762
5259.77    86.777351    74.513641
5260.97    76.168396    73.100388
5262.17    76.938187    72.340179
5263.37    65.067223    65.309029
5264.57    69.644905    60.656353
5265.77    83.692719    57.361790
5266.97    87.716568    53.816715
5268.17    77.462845    53.853329
5269.37    68.397095    59.749260
5270.57    67.710213    65.184586
5271.77    74.735748    67.872742
5272.97    83.321449    75.262939
5274.17    72.347565    79.896568
5275.37    67.745506    74.737579
5276.57    93.305122    66.082184
5277.77    100.915436    72.921280
5278.97    94.619232    76.796120
5280.17    88.182541    67.475288
5281.36    80.604225    60.630699
5282.56    68.667618    74.223564
5283.76    68.965309    76.264221
5284.96    75.910561    61.974689
5286.16    58.746380    76.634384
5287.36    50.859051    91.855484
5288.56    54.534683    89.968697
5289.76    58.668350    78.951454
5290.96    79.311646    73.564034
